                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     22,                0.86641,                0.60333,                 1.2005,                0.97339,                0.46025,                0.50062,                 0.3855,                 0.8699,                 0.5561,                 1.2198,              0.0013369,              0.0013369,              0.0013369
                     23,                0.84714,                  0.614,                 1.1836,                 0.9766,                0.46025,                0.97564,                0.81774,                  0.863,                0.55722,                 1.1832,              0.0013204,              0.0013204,              0.0013204
                     24,                 0.8351,                0.58624,                 1.1785,                0.96913,                0.45607,                0.52232,                0.38485,                0.86155,                0.56359,                 1.1915,              0.0013039,              0.0013039,              0.0013039
                     25,                0.81561,                 0.5657,                 1.1721,                0.96518,                 0.4477,                0.47113,                0.36419,                0.88006,                0.62161,                 1.2094,              0.0012874,              0.0012874,              0.0012874
                     26,                0.83738,                0.58632,                 1.1854,                0.98339,                0.44351,                0.56715,                0.42775,                0.86598,                0.61168,                 1.2062,              0.0012709,              0.0012709,              0.0012709
                     27,                0.81109,                0.55863,                 1.1598,                0.67024,                0.98117,                0.97744,                0.67821,                0.82365,                0.53717,                 1.1561,              0.0012544,              0.0012544,              0.0012544
                     28,                 0.8099,                0.56382,                 1.1676,                0.98103,                0.45188,                 0.6038,                0.48156,                0.83957,                0.52245,                  1.178,              0.0012379,              0.0012379,              0.0012379
                     29,                0.79976,                 0.5632,                 1.1627,                0.98641,                0.44921,                0.53742,                0.40729,                0.87497,                0.56172,                 1.1843,              0.0012214,              0.0012214,              0.0012214
                     30,                 0.7975,                0.54356,                 1.1476,                0.97725,                0.45188,                0.47856,                0.37262,                0.85456,                0.56535,                 1.1627,              0.0012049,              0.0012049,              0.0012049
                     31,                0.79297,                0.51771,                 1.1498,                0.99233,                0.46025,                0.98048,                0.83091,                0.81632,                0.50502,                 1.1321,              0.0011884,              0.0011884,              0.0011884
                     32,                0.79858,                0.53583,                 1.1525,                0.53855,                0.76218,                0.72687,                0.43103,                 0.8375,                0.55032,                 1.1731,              0.0011719,              0.0011719,              0.0011719
                     33,                0.75737,                0.52201,                 1.1207,                0.98451,                0.45811,                0.73004,                0.55094,                0.78947,                0.52438,                  1.135,              0.0011554,              0.0011554,              0.0011554
                     34,                0.76891,                0.52908,                 1.1429,                0.65294,                0.96862,                0.97119,                0.77453,                0.82226,                0.53661,                  1.169,              0.0011389,              0.0011389,              0.0011389
                     35,                0.78534,                0.53783,                 1.1509,                0.54805,                 0.9728,                0.72972,                0.50347,                0.81289,                0.49451,                 1.1614,              0.0011224,              0.0011224,              0.0011224
                     36,                0.74746,                0.49928,                 1.1353,                 0.5713,                0.88135,                0.72992,                0.55182,                0.80078,                0.48992,                 1.1603,              0.0011059,              0.0011059,              0.0011059
                     37,                0.76138,                0.51701,                 1.1361,                0.45691,                0.69341,                0.72431,                0.57044,                0.84557,                 0.4984,                  1.189,              0.0010894,              0.0010894,              0.0010894
                     38,                 0.7734,                0.51093,                 1.1329,                0.98862,                0.44923,                 0.5815,                0.46169,                0.79254,                0.51303,                 1.1396,              0.0010729,              0.0010729,              0.0010729
                     39,                0.73629,                0.49212,                 1.1116,                0.98619,                0.44194,                0.72205,                0.57357,                0.84443,                0.56332,                 1.1682,              0.0010564,              0.0010564,              0.0010564
                     40,                0.75377,                0.49968,                  1.125,                0.99534,                0.44438,                0.64145,                0.51561,                0.77892,                0.49541,                  1.112,              0.0010399,              0.0010399,              0.0010399
                     41,                0.72074,                 0.4816,                 1.1176,                0.65225,                0.94561,                0.70356,                0.57502,                0.86037,                0.59439,                 1.2173,              0.0010234,              0.0010234,              0.0010234
                     42,                0.71918,                  0.488,                 1.1083,                 0.7687,                0.97071,                0.97274,                0.67927,                0.82711,                0.47029,                 1.1697,              0.0010069,              0.0010069,              0.0010069
                     43,                0.72847,                0.47506,                 1.1225,                0.97445,                0.44979,                0.52812,                0.41634,                0.82502,                0.52855,                 1.1616,             0.00099036,             0.00099036,             0.00099036
                     44,                0.72205,                0.47333,                 1.1023,                0.98435,                0.45334,                0.65115,                0.52029,                0.77823,                0.46642,                 1.1272,             0.00097386,             0.00097386,             0.00097386
                     45,                0.68906,                0.46092,                  1.096,                  0.927,                0.46234,                0.71764,                0.54687,                0.79848,                0.52112,                 1.1429,             0.00095736,             0.00095736,             0.00095736
                     46,                 0.6899,                0.44647,                   1.09,                0.83377,                0.96025,                0.97702,                0.78207,                0.81002,                0.50993,                 1.1284,             0.00094085,             0.00094085,             0.00094085
                     47,                0.71394,                0.47101,                 1.1154,                0.81572,                0.96862,                0.97716,                0.73268,                0.79752,                0.49559,                 1.1436,             0.00092435,             0.00092435,             0.00092435
                     48,                0.71526,                0.47207,                 1.1054,                0.89577,                0.96653,                0.97687,                0.78458,                0.73287,                0.45457,                 1.0893,             0.00090785,             0.00090785,             0.00090785
                     49,                0.66396,                0.45191,                 1.0842,                0.84258,                 0.9499,                0.97593,                0.72936,                0.78625,                 0.5021,                 1.1289,             0.00089134,             0.00089134,             0.00089134
                     50,                0.69089,                0.45231,                 1.1007,                0.87349,                0.95483,                  0.973,                0.77625,                0.75814,                0.48666,                 1.1031,             0.00087484,             0.00087484,             0.00087484
                     51,                0.67916,                0.44216,                 1.0875,                0.94852,                0.95607,                0.97664,                0.72913,                0.79129,                0.48403,                 1.1196,             0.00085834,             0.00085834,             0.00085834
                      1,                 1.0167,                  1.807,                 1.3322,                0.94289,                0.32447,                0.39417,                 0.2907,                 1.0249,                 1.9613,                 1.3623,             0.00054656,             0.00054656,             0.00054656
                      2,                 1.0538,                 1.2594,                 1.3358,                0.92296,                0.35983,                0.40049,                0.27966,                 1.1786,                 1.6521,                 1.5417,               0.001084,               0.001084,               0.001084
                      3,                 1.0666,                  1.171,                 1.3416,                0.91904,                0.38285,                0.41607,                0.26509,                 1.2893,                 1.3811,                 1.6236,              0.0016032,              0.0016032,              0.0016032
                      4,                 1.0674,                 1.0756,                 1.3417,                0.94401,                0.39816,                0.45526,                0.30523,                 1.1161,                 1.2305,                 1.4465,              0.0015845,              0.0015845,              0.0015845
                      5,                 1.0359,                0.95361,                 1.3105,                0.94509,                0.39004,                 0.4385,                0.23348,                 1.4793,                 1.2701,                 1.7902,              0.0015845,              0.0015845,              0.0015845
                      6,                 1.0479,                0.92043,                 1.3186,                0.93697,                0.39156,                0.44187,                0.31319,                 1.0368,                 1.2319,                 1.3599,               0.001557,               0.001557,               0.001557
                      7,                 1.0278,                0.88833,                 1.2942,                0.89633,                0.38075,                0.44774,                0.30565,                 1.0985,                 1.3346,                  1.402,              0.0015295,              0.0015295,              0.0015295
                      8,                 1.0059,                0.82044,                 1.2743,                0.93314,                0.41632,                0.46689,                0.33358,                 1.0897,                0.87049,                 1.3727,               0.001502,               0.001502,               0.001502
                      9,                 0.9932,                0.79776,                 1.2746,                0.95631,                0.42469,                0.47208,                0.34005,                0.93893,                0.76511,                 1.2979,              0.0014745,              0.0014745,              0.0014745
                     10,                 0.9749,                0.75342,                 1.2578,                0.95714,                0.45607,                0.47774,                0.35374,                0.91252,                0.68275,                  1.258,               0.001447,               0.001447,               0.001447
                     11,                0.96481,                0.74565,                 1.2672,                0.96788,                0.45712,                0.47761,                0.35129,                 0.9447,                0.65526,                 1.2579,              0.0014195,              0.0014195,              0.0014195
                     12,                0.92787,                0.71008,                 1.2568,                0.96589,                0.42469,                0.46983,                0.33772,                0.99996,                0.75432,                   1.33,              0.0013919,              0.0013919,              0.0013919
                     13,                0.91058,                0.69029,                 1.2209,                0.97581,                0.45258,                0.48232,                0.35422,                0.91802,                0.62307,                 1.2569,              0.0013644,              0.0013644,              0.0013644
                     14,                0.91605,                0.69667,                 1.2264,                0.95196,                0.46025,                0.48027,                0.36061,                0.90183,                0.64754,                 1.2331,              0.0013369,              0.0013369,              0.0013369
                     15,                0.90538,                0.67236,                 1.2107,                0.97419,                0.44142,                0.47338,                0.35223,                0.90507,                0.62529,                 1.2309,              0.0013094,              0.0013094,              0.0013094
                     16,                0.88039,                0.65063,                 1.2121,                0.96959,                0.45235,                0.48384,                 0.3655,                0.88605,                0.65011,                 1.2081,              0.0012819,              0.0012819,              0.0012819
                     17,                0.87048,                0.62842,                 1.2033,                0.97085,                0.43724,                0.47787,                0.36063,                0.92388,                0.64295,                 1.2492,              0.0012544,              0.0012544,              0.0012544
                     18,                0.86389,                0.60502,                 1.1948,                0.97463,                0.44979,                0.51016,                0.38205,                 0.9051,                0.58034,                 1.2274,              0.0012269,              0.0012269,              0.0012269
                     19,                0.84737,                0.59968,                 1.1922,                0.98634,                0.44979,                  0.477,                0.35641,                0.94013,                0.60469,                 1.2626,              0.0011994,              0.0011994,              0.0011994
                     20,                0.85154,                0.60118,                 1.1869,                0.97976,                0.44635,                 0.4814,                0.36046,                0.91116,                0.56864,                 1.2364,              0.0011719,              0.0011719,              0.0011719
                     21,                0.86621,                0.61707,                 1.1909,                0.97085,                0.44142,                0.47485,                0.36496,                0.86954,                0.60455,                 1.1948,              0.0011444,              0.0011444,              0.0011444
                     22,                0.85192,                 0.5901,                 1.1991,                0.99605,                0.43933,                0.50506,                0.39387,                0.85652,                0.57137,                  1.222,              0.0011169,              0.0011169,              0.0011169
                     23,                0.82365,                0.58508,                 1.1638,                0.97953,                0.43933,                0.72575,                0.55978,                0.88611,                0.55286,                 1.2064,              0.0010894,              0.0010894,              0.0010894
                     24,                0.81514,                0.57414,                 1.1617,                0.98601,                0.43612,                0.50686,                0.40556,                0.86138,                0.59007,                  1.208,              0.0010619,              0.0010619,              0.0010619
                     25,                0.79799,                0.55303,                 1.1626,                0.98457,                0.45978,                0.48587,                0.37757,                0.85906,                0.55575,                 1.1922,              0.0010344,              0.0010344,              0.0010344
                     26,                0.80752,                0.55527,                 1.1689,                0.99107,                0.46011,                0.50034,                 0.3888,                0.83164,                0.50256,                 1.1623,              0.0010069,              0.0010069,              0.0010069
                     27,                 0.7712,                0.52707,                 1.1438,                0.97666,                0.47008,                0.98469,                0.68283,                0.79181,                 0.4808,                 1.1365,             0.00097936,             0.00097936,             0.00097936
                     28,                0.77836,                0.53111,                 1.1493,                 0.9829,                0.44979,                0.73347,                0.58132,                0.82521,                0.49778,                 1.1533,             0.00095186,             0.00095186,             0.00095186
                     29,                0.77733,                0.52461,                 1.1467,                0.98006,                0.45328,                0.97428,                0.72603,                0.82546,                0.52947,                 1.1525,             0.00092435,             0.00092435,             0.00092435
                     30,                0.77734,                0.51841,                 1.1361,                0.99176,                0.44561,                0.97149,                0.77255,                0.80995,                0.51702,                 1.1447,             0.00089685,             0.00089685,             0.00089685
                     31,                0.75241,                 0.4925,                 1.1311,                0.99075,                0.44419,                0.64313,                0.52095,                0.81987,                0.52143,                 1.1429,             0.00086934,             0.00086934,             0.00086934
                     32,                0.75455,                0.50108,                 1.1269,                0.98034,                0.46005,                0.51793,                0.41685,                0.81916,                0.50382,                 1.1561,             0.00084184,             0.00084184,             0.00084184
                     33,                0.72567,                0.48258,                 1.1029,                 0.9874,                0.46025,                0.64699,                0.52905,                0.80334,                0.50036,                 1.1495,             0.00081433,             0.00081433,             0.00081433
                     34,                0.73379,                0.49404,                 1.1188,                0.98781,                0.44979,                0.73206,                0.58485,                0.80565,                0.49619,                 1.1449,             0.00078682,             0.00078682,             0.00078682
                     35,                0.72511,                0.49284,                 1.1157,                0.98613,                0.43982,                 0.9688,                0.77346,                0.81469,                  0.536,                  1.146,             0.00075932,             0.00075932,             0.00075932
                     36,                0.70049,                0.45731,                 1.1032,                0.99082,                0.44741,                0.50331,                 0.3973,                0.82331,                0.49979,                 1.1667,             0.00073181,             0.00073181,             0.00073181
                     37,                0.71066,                 0.4712,                 1.1079,                0.99069,                0.45397,                0.97024,                0.77795,                0.77495,                0.50599,                 1.1338,             0.00070431,             0.00070431,             0.00070431
                     38,                0.71776,                0.46259,                 1.1003,                0.96797,                0.45844,                0.51323,                0.41234,                0.78689,                0.50316,                 1.1278,              0.0006768,              0.0006768,              0.0006768
                     39,                0.68678,                0.45404,                 1.0847,                0.99106,                0.45397,                0.60732,                0.49912,                0.79469,                0.47743,                  1.148,              0.0006493,              0.0006493,              0.0006493
                     40,                0.68777,                0.45437,                 1.0857,                0.98848,                0.44359,                0.96977,                 0.8306,                0.78206,                0.49983,                 1.1265,             0.00062179,             0.00062179,             0.00062179
                     41,                0.67422,                 0.4525,                 1.0888,                 0.9739,                0.45588,                 0.7327,                0.60898,                0.77924,                0.45735,                 1.1043,             0.00059429,             0.00059429,             0.00059429
                     42,                0.66991,                0.43973,                 1.0777,                0.90024,                0.47071,                0.97886,                0.78542,                0.76698,                0.47539,                 1.1101,             0.00056678,             0.00056678,             0.00056678
                     43,                0.67269,                0.42507,                 1.0893,                0.98461,                0.43515,                 0.9706,                0.82766,                0.76247,                0.51897,                 1.0955,             0.00053927,             0.00053927,             0.00053927
                     44,                0.66547,                0.42453,                 1.0661,                0.97633,                0.45397,                0.71924,                0.60851,                0.77224,                0.49537,                 1.1203,             0.00051177,             0.00051177,             0.00051177
                     45,                0.64085,                0.41582,                  1.069,                 0.9849,                0.43096,                0.59207,                0.47548,                0.78974,                0.50776,                 1.1356,             0.00048426,             0.00048426,             0.00048426
                     46,                0.62631,                0.40214,                 1.0533,                0.91892,                 0.4728,                0.97802,                0.78781,                0.77392,                0.47815,                 1.1243,             0.00045676,             0.00045676,             0.00045676
                     47,                0.64009,                 0.4171,                  1.075,                0.91355,                0.97071,                0.97612,                0.78608,                0.75532,                0.46983,                 1.1165,             0.00042925,             0.00042925,             0.00042925
                     48,                0.63171,                0.41521,                 1.0669,                0.94995,                0.46444,                0.97355,                0.79062,                 0.7416,                0.47861,                 1.1031,             0.00040175,             0.00040175,             0.00040175
                     49,                0.59136,                0.39978,                 1.0476,                0.91654,                0.46653,                0.96794,                0.78063,                0.76547,                 0.4838,                 1.1231,             0.00037424,             0.00037424,             0.00037424
                     50,                0.62244,                 0.4063,                 1.0654,                0.89907,                0.97071,                0.97435,                0.83205,                0.73323,                0.45686,                 1.0923,             0.00034674,             0.00034674,             0.00034674
                     51,                0.52702,                 0.3341,                 1.0114,                0.90989,                0.46862,                 0.9767,                 0.8401,                 0.7568,                0.45224,                 1.0999,             0.00031923,             0.00031923,             0.00031923
                     52,                0.51876,                 0.3103,                 1.0107,                0.98865,                0.45025,                 0.7256,                0.62017,                0.74644,                0.43887,                 1.0927,             0.00029172,             0.00029172,             0.00029172
                     53,                0.50229,                 0.3038,                0.99827,                0.82482,                0.96444,                0.97271,                0.79073,                0.75795,                0.43837,                 1.1119,             0.00026422,             0.00026422,             0.00026422
                     54,                0.48824,                 0.2956,                0.98534,                0.77361,                 0.9728,                0.98093,                0.84688,                0.74031,                0.42301,                 1.0787,             0.00023671,             0.00023671,             0.00023671
                     55,                0.47878,                0.29016,                0.97927,                0.79065,                0.97071,                0.97855,                0.79884,                0.73816,                0.42882,                 1.0847,             0.00020921,             0.00020921,             0.00020921
                     56,                0.46776,                0.28647,                0.98198,                 0.8075,                0.97071,                0.97989,                0.85105,                0.72678,                0.41119,                 1.0773,              0.0001817,              0.0001817,              0.0001817
                     57,                0.46188,                0.27692,                0.96612,                  0.845,                 0.9728,                0.98011,                0.85155,                0.73661,                0.40694,                 1.0829,              0.0001542,              0.0001542,              0.0001542
                     58,                0.44842,                0.27142,                0.96251,                0.84992,                0.96862,                0.97916,                0.84846,                0.73632,                0.41136,                 1.0841,             0.00012669,             0.00012669,             0.00012669
                     59,                0.44082,                0.26681,                 0.9626,                0.85965,                0.96444,                0.97583,                0.85095,                0.71646,                0.40894,                 1.0707,             9.9187e-05,             9.9187e-05,             9.9187e-05
                     60,                0.43991,                0.26553,                0.95669,                 0.8808,                0.96653,                0.97442,                0.84862,                0.72525,                0.41062,                 1.0803,             7.1681e-05,             7.1681e-05,             7.1681e-05
                      1,                 1.0605,                  1.851,                 1.3716,                0.94944,                0.35331,                0.42526,                0.27989,                 1.1516,                 1.8737,                 1.4457,             0.00054656,             0.00054656,             0.00054656
                      2,                 1.0334,                 1.2506,                  1.324,                0.94334,                0.34378,                0.40181,                0.27577,                 1.1895,                 1.9792,                 1.5044,               0.001084,               0.001084,               0.001084
                      3,                 1.0803,                 1.1994,                 1.3503,                0.89509,                0.37448,                0.41756,                0.28371,                 1.1658,                 1.5132,                 1.5365,              0.0016032,              0.0016032,              0.0016032
                      4,                 1.0828,                 1.0561,                 1.3438,                0.90355,                0.37448,                0.41585,                0.26908,                 1.2637,                 1.2846,                 1.6183,              0.0015845,              0.0015845,              0.0015845
                      5,                 1.0825,                 1.0011,                 1.3315,                0.95174,                0.42259,                0.46225,                0.32008,                 1.0573,                0.90695,                 1.3679,              0.0015845,              0.0015845,              0.0015845
                      6,                 1.0481,                0.90862,                 1.3175,                0.89472,                0.34519,                0.39437,                0.26899,                 1.1782,                 1.2152,                 1.5035,               0.001557,               0.001557,               0.001557
                      7,                 1.0751,                  0.916,                 1.3442,                0.94203,                0.41213,                 0.4386,                0.30617,                 1.1015,                 1.0272,                  1.422,              0.0015295,              0.0015295,              0.0015295
                      8,                 1.0123,                0.83049,                  1.292,                0.97561,                0.41213,                0.46058,                0.34442,                0.95014,                 0.7811,                 1.2649,               0.001502,               0.001502,               0.001502
                      9,                0.97937,                 0.7468,                 1.2631,                0.96356,                0.42887,                0.47538,                0.35274,                0.91692,                0.71573,                 1.2813,              0.0014745,              0.0014745,              0.0014745
                     10,                0.96765,                0.75718,                  1.274,                0.97242,                0.43002,                0.47638,                0.35073,                0.94886,                0.71933,                 1.2896,               0.001447,               0.001447,               0.001447
                     11,                 0.9528,                0.75592,                 1.2605,                0.95518,                0.44561,                0.48045,                0.33147,                 1.0533,                0.84941,                 1.4138,              0.0014195,              0.0014195,              0.0014195
                     12,                0.97826,                0.73235,                 1.2844,                0.96056,                0.42678,                0.47302,                0.34556,                0.99463,                0.72908,                 1.3255,              0.0013919,              0.0013919,              0.0013919
                     13,                0.91297,                0.67544,                 1.2289,                 0.9748,                0.43362,                0.55043,                0.41982,                0.89505,                0.59796,                  1.249,              0.0013644,              0.0013644,              0.0013644
                     14,                0.93259,                0.69261,                 1.2441,                0.97004,                0.45188,                0.50105,                0.36752,                 0.9578,                0.65565,                 1.2824,              0.0013369,              0.0013369,              0.0013369
                     15,                0.89558,                0.66163,                 1.2177,                0.97495,                 0.4477,                0.48978,                0.36759,                0.91135,                0.61196,                 1.2576,              0.0013094,              0.0013094,              0.0013094
                     16,                0.88766,                0.63872,                 1.2094,                  0.977,                0.43387,                0.72628,                 0.5244,                0.99005,                0.60556,                 1.3396,              0.0012819,              0.0012819,              0.0012819
                     17,                0.87759,                0.64393,                 1.2017,                0.98044,                0.46251,                 0.5003,                0.37662,                0.87982,                0.57419,                 1.2219,              0.0012544,              0.0012544,              0.0012544
                     18,                0.87693,                0.61919,                 1.2061,                0.99058,                0.43587,                0.73142,                0.54271,                0.85018,                0.54948,                 1.2012,              0.0012269,              0.0012269,              0.0012269
                     19,                0.89033,                0.60399,                 1.2108,                0.97009,                0.44979,                0.48316,                0.35728,                0.94111,                0.59844,                 1.2729,              0.0011994,              0.0011994,              0.0011994
                     20,                0.86816,                0.62578,                  1.199,                0.95765,                0.43515,                0.46444,                0.35529,                0.91496,                0.70031,                 1.2754,              0.0011719,              0.0011719,              0.0011719
                     21,                0.85467,                 0.5964,                 1.1931,                0.97801,                0.45486,                0.53792,                0.39046,                0.94574,                0.55169,                 1.2357,              0.0011444,              0.0011444,              0.0011444
                     22,                0.81165,                 0.5723,                 1.1639,                0.99535,                0.44534,                0.97626,                0.72284,                0.83103,                0.52487,                   1.18,              0.0011169,              0.0011169,              0.0011169
                     23,                 0.8077,                0.56086,                 1.1585,                 0.9827,                 0.4477,                0.54881,                0.41415,                0.89115,                0.56731,                 1.2353,              0.0010894,              0.0010894,              0.0010894
                     24,                0.81624,                0.55716,                  1.168,                0.98033,                0.45973,                0.49494,                0.37878,                0.86064,                0.52412,                  1.196,              0.0010619,              0.0010619,              0.0010619
                     25,                0.80964,                0.56522,                  1.167,                0.98626,                0.45607,                0.98032,                 0.8202,                0.86193,                 0.5307,                 1.1982,              0.0010344,              0.0010344,              0.0010344
                     26,                0.79345,                0.55168,                 1.1586,                0.97707,                 0.4353,                0.52166,                0.40838,                0.86674,                0.55785,                 1.2334,              0.0010069,              0.0010069,              0.0010069
                     27,                0.83416,                0.56231,                 1.1748,                0.97004,                0.45946,                0.72896,                0.58013,                0.79693,                0.51695,                 1.1381,             0.00097936,             0.00097936,             0.00097936
                     28,                 0.7838,                0.53598,                 1.1482,                 0.9816,                 0.4381,                0.72926,                0.54702,                0.87056,                0.52929,                 1.1842,             0.00095186,             0.00095186,             0.00095186
                     29,                0.77242,                0.51599,                 1.1461,                0.97762,                0.45188,                 0.9769,                0.78178,                0.80692,                0.49988,                 1.1498,             0.00092435,             0.00092435,             0.00092435
                     30,                0.76505,                0.52723,                 1.1416,                0.97528,                0.44244,                 0.9655,                0.77181,                0.83824,                 0.5769,                 1.1809,             0.00089685,             0.00089685,             0.00089685
                     31,                0.75126,                0.51597,                 1.1265,                0.97898,                0.44142,                0.72703,                0.57823,                0.79614,                0.53166,                 1.1485,             0.00086934,             0.00086934,             0.00086934
                     32,                0.71931,                  0.493,                 1.1193,                0.97122,                0.44525,                0.57248,                 0.4382,                0.83845,                0.52365,                 1.1773,             0.00084184,             0.00084184,             0.00084184
                     33,                0.72337,                0.48061,                  1.108,                0.97562,                0.44887,                0.54382,                0.42198,                0.82309,                0.50625,                 1.1834,             0.00081433,             0.00081433,             0.00081433
                     34,                0.72318,                0.48491,                 1.1113,                0.97259,                0.44979,                0.72479,                0.55452,                0.79533,                0.48875,                 1.1381,             0.00078682,             0.00078682,             0.00078682
                     35,                0.71773,                 0.4956,                 1.1166,                0.88088,                0.47494,                 0.9805,                0.78455,                0.76809,                0.46137,                 1.1391,             0.00075932,             0.00075932,             0.00075932
                     36,                0.72567,                 0.4778,                 1.1178,                0.91579,                0.46486,                 0.9834,                0.78293,                0.78456,                0.46618,                 1.1393,             0.00073181,             0.00073181,             0.00073181
                     37,                0.72395,                0.47705,                 1.1123,                0.90712,                0.46025,                0.96918,                0.67188,                0.80999,                0.52267,                 1.1489,             0.00070431,             0.00070431,             0.00070431
                     38,                0.69317,                 0.4645,                 1.1032,                0.92456,                0.47071,                0.98255,                0.68567,                0.78805,                0.44907,                 1.1241,              0.0006768,              0.0006768,              0.0006768
                     39,                0.69471,                0.46487,                 1.0947,                0.97297,                0.43096,                0.95542,                 0.8108,                0.83488,                0.56256,                 1.1877,              0.0006493,              0.0006493,              0.0006493
                     40,                0.70827,                0.47434,                 1.0999,                0.97843,                0.44561,                0.55989,                0.45708,                0.78919,                0.49518,                 1.1395,             0.00062179,             0.00062179,             0.00062179
                     41,                0.66686,                0.44572,                 1.0884,                0.98325,                0.44979,                0.58052,                 0.4562,                0.78406,                 0.4926,                 1.1238,             0.00059429,             0.00059429,             0.00059429
                     42,                0.66577,                0.43485,                 1.0895,                0.90477,                0.47071,                0.97558,                0.73004,                 0.8077,                0.49455,                 1.1493,             0.00056678,             0.00056678,             0.00056678
                     43,                 0.6667,                0.44292,                 1.0782,                0.91119,                0.47908,                0.98189,                0.84261,                 0.7838,                0.43961,                 1.1214,             0.00053927,             0.00053927,             0.00053927
                     44,                0.64781,                0.42306,                  1.077,                0.98248,                0.46084,                0.73309,                 0.5927,                0.74216,                0.45776,                 1.0901,             0.00051177,             0.00051177,             0.00051177
